"setting.idx","method","Dose 1","Dose 2","Dose 3","Dose 4","Dose 5","EN","EN.Overdose","DLT_pts","duration"
69,"ours3.s1",5.08,7.67,8.9,6.4,3.23,31.28,3.23,0,34.74
69,"ours3.s2",0,0,0,0,0,0,0,0,0
69,"ours3.total",5.08,7.67,8.9,6.4,3.23,31.28,3.23,4.84,34.74
69,"titeet",4.5,10.8,9,4.3,1.3,29.9,1.3,3.9,38.42
69,"tite12",4.2,7,6.3,5,2.8,25.3,2.8,3.9,32.42
69,"bfet",5.6,9.01,10.28,7.76,4.55,37.19,4.55,5.98,39.6
19,"ours0.s1",7.12,10.31,9.99,6.67,2.92,37,2.92,0,42.75
19,"ours0.s2",0.47,0.83,0.8,0.62,0.19,2.9,0.19,0,4.07
19,"ours0.total",7.59,11.13,10.79,7.28,3.11,39.9,3.11,5.31,46.81
19,"bf.s1",5.59,9.73,10.71,7.28,2.99,36.29,2.99,0,42.88
19,"bf.s2",0,0,0,0,0,0,0,0,0
19,"bf.total",5.59,9.73,10.71,7.28,2.99,36.29,2.99,5.46,42.88
19,"ours1.s1",5.63,8.29,9.11,6.39,3.14,32.56,3.14,0,35.3
19,"ours1.s2",1.82,2.61,1.57,0.94,0.22,7.16,0.22,0,8.74
19,"ours1.total",7.45,10.9,10.68,7.33,3.36,39.72,3.36,4.92,44.04
19,"ours2.s1",5.85,8.62,9.24,6.36,3.04,33.12,3.04,0,36.36
19,"ours2.s2",1.6,2.34,1.54,0.91,0.21,6.6,0.21,0,8.24
19,"ours2.total",7.45,10.96,10.78,7.27,3.26,39.72,3.26,4.97,44.6
19,"ours3.s1",5.79,8.52,9.16,6.52,3.18,33.18,3.18,0,36.25
19,"ours3.s2",0,0,0,0,0,0,0,0,0
19,"ours3.total",5.79,8.52,9.16,6.52,3.18,33.18,3.18,4.96,36.25
19,"titeet",4.3,10.8,9,4.5,1.5,30.1,1.5,4,34.94
19,"tite12",4.1,7,6.2,5,2.8,25.1,2.8,3.8,29.04
19,"bfet",5.56,9.12,10.35,7.68,4.35,37.05,4.35,5.89,40.1
83,"ours0.s1",6.01,7.78,11.13,9.06,3.74,37.71,3.74,0,51.39
83,"ours0.s2",0.03,0.15,0.59,0.85,0.33,1.95,0.33,0,3.14
83,"ours0.total",6.05,7.92,11.72,9.91,4.06,39.66,4.06,5.26,54.53
83,"bf.s1",4.66,7.39,11.19,9.57,3.64,36.44,3.64,0,51.27
83,"bf.s2",0,0,0,0,0,0,0,0,0
83,"bf.total",4.66,7.39,11.19,9.57,3.64,36.44,3.64,5.32,51.27
83,"ours1.s1",5.48,6.72,9.78,8.49,3.97,34.44,3.97,0,41.54
83,"ours1.s2",0.41,1.05,1.73,1.29,0.36,4.84,0.36,0,7.02
83,"ours1.total",5.88,7.76,11.51,9.79,4.33,39.28,4.33,5,48.57
83,"ours2.s1",5.55,6.88,10.02,8.59,3.89,34.93,3.89,0,42.59
83,"ours2.s2",0.33,0.85,1.48,1.32,0.39,4.36,0.39,0,6.37
83,"ours2.total",5.88,7.73,11.5,9.91,4.28,39.29,4.28,5.03,48.96
83,"ours3.s1",5.54,6.93,9.98,8.64,3.94,35.02,3.94,0,42.5
83,"ours3.s2",0,0,0,0,0,0,0,0,0
83,"ours3.total",5.54,6.93,9.98,8.64,3.94,35.02,3.94,4.99,42.5
83,"titeet",4,5.2,11.1,7.1,2.6,30,2.6,4.2,40.6
83,"tite12",3.7,4.3,7.8,6.7,3.9,26.4,3.9,4.3,35.85
83,"bfet",4.22,5.81,9.71,9.34,5.13,34.21,5.13,5.36,41.9
60,"ours0.s1",8.1,10.84,9.66,7.29,4.84,40.74,-1,0,51.37
60,"ours0.s2",0.07,0.27,0.63,0.84,0.43,2.24,-1,0,3.58
60,"ours0.total",8.17,11.11,10.29,8.13,5.26,42.98,-1,5.12,54.95
60,"bf.s1",6.76,10.17,10.4,8.03,4.64,40,-1,0,51.24
60,"bf.s2",0,0,0,0,0,0,-1,0,0
60,"bf.total",6.76,10.17,10.4,8.03,4.64,40,-1,5.3,51.24
60,"ours1.s1",6.94,9.17,8.29,6.32,4.67,35.4,-1,0,41.41
60,"ours1.s2",0.69,1.55,1.65,1.45,0.47,5.81,-1,0,8.16
60,"ours1.total",7.63,10.73,9.94,7.77,5.14,41.21,-1,4.64,49.57
60,"ours2.s1",7.06,9.37,8.48,6.5,4.73,36.14,-1,0,42.33
60,"ours2.s2",0.56,1.27,1.55,1.37,0.46,5.21,-1,0,7.52
60,"ours2.total",7.62,10.65,10.03,7.87,5.19,41.35,-1,4.7,49.85
60,"ours3.s1",7.04,9.45,8.51,6.46,4.69,36.15,-1,0,42.42
60,"ours3.s2",0,0,0,0,0,0,-1,0,0
60,"ours3.total",7.04,9.45,8.51,6.46,4.69,36.15,-1,4.72,42.42
60,"titeet",5,11.2,7.5,4.4,1.9,30,-1,3.6,39.24
60,"tite12",3.9,6.6,5.9,5.1,3.5,25,-1,3.4,33.3
60,"bfet",5.99,9.24,9.32,7.4,6.15,38.1,-1,5.14,43.7
18,"ours0.s1",10.4,9.62,8.14,5.24,2.38,35.78,2.38,0,41.52
18,"ours0.s2",0.55,0.82,0.8,0.6,0.17,2.95,0.17,0,4.08
18,"ours0.total",10.95,10.44,8.94,5.85,2.55,38.73,2.55,5.64,45.6
18,"bf.s1",8.55,10.04,9.06,5.89,2.41,35.96,2.41,0,41.9
18,"bf.s2",0,0,0,0,0,0,0,0,0
18,"bf.total",8.55,10.04,9.06,5.89,2.41,35.96,2.41,5.79,41.9
18,"ours1.s1",8.12,8.11,7.5,5.31,2.59,31.63,2.59,0,34.61
18,"ours1.s2",2.4,2.14,1.41,0.8,0.18,6.92,0.18,0,8.46
18,"ours1.total",10.52,10.25,8.91,6.11,2.77,38.55,2.77,5.16,43.07
18,"ours2.s1",8.47,8.37,7.73,5.22,2.5,32.29,2.5,0,35.53
18,"ours2.s2",2.02,1.96,1.33,0.78,0.18,6.27,0.18,0,7.9
18,"ours2.total",10.49,10.34,9.06,6,2.67,38.56,2.67,5.23,43.42
18,"ours3.s1",8.49,8.35,7.62,5.31,2.55,32.32,2.55,0,35.55
18,"ours3.s2",0,0,0,0,0,0,0,0,0
18,"ours3.total",8.49,8.35,7.62,5.31,2.55,32.32,2.55,5.26,35.55
18,"titeet",11.9,9.1,5.7,2.5,0.7,29.9,0.7,4,34.02
18,"tite12",6.3,6,5,4,2.2,23.5,2.2,3.9,27.14
18,"bfet",8.79,9.8,9.3,6.74,3.69,38.33,3.69,6.42,40.6
201,"ours0.s1",13.95,11.09,4.35,0.87,0.11,30.38,5.34,0,26.66
201,"ours0.s2",0,0.05,0.08,0.05,0.01,0.19,0.14,0,0.17
201,"ours0.total",13.96,11.14,4.43,0.92,0.12,30.57,5.47,6.79,26.83
201,"bf.s1",13.63,11.27,4.46,0.88,0.1,30.33,5.43,0,26.61
201,"bf.s2",0,0,0,0,0,0,0,0,0
201,"bf.total",13.63,11.27,4.46,0.88,0.1,30.33,5.43,6.78,26.61
201,"ours1.s1",13.75,11.03,4.53,1.01,0.16,30.48,5.7,0,21.41
201,"ours1.s2",0,0.05,0.15,0.07,0.01,0.29,0.23,0,0.25
201,"ours1.total",13.76,11.08,4.68,1.08,0.17,30.77,5.94,6.86,21.66
201,"ours2.s1",13.72,10.94,4.42,0.95,0.14,30.16,5.5,0,21.72
201,"ours2.s2",0,0.04,0.16,0.07,0.01,0.27,0.23,0,0.24
201,"ours2.total",13.72,10.98,4.57,1.02,0.14,30.43,5.73,6.8,21.96
201,"ours3.s1",13.78,10.99,4.48,0.97,0.15,30.37,5.6,0,21.73
201,"ours3.s2",0,0,0,0,0,0,0,0,0
201,"ours3.total",13.78,10.99,4.48,0.97,0.15,30.37,5.6,6.82,21.73
201,"titeet",16,9.2,3.6,0.9,0.2,29.9,4.7,6.4,20.17
201,"tite12",7.9,6.4,4.5,2.8,1.4,23,8.7,6.1,17.38
201,"bfet",12.41,10.23,4.44,1.21,0.23,28.51,5.88,6.1,16.9
58,"ours0.s1",11.24,10.7,8.85,5.68,2.48,38.95,2.48,0,49.49
58,"ours0.s2",0.17,0.33,0.53,0.44,0.19,1.66,0.19,0,2.78
58,"ours0.total",11.41,11.03,9.38,6.11,2.67,40.61,2.67,6.02,52.27
58,"bf.s1",9.69,11.1,9.78,5.97,2.29,38.83,2.29,0,49.47
58,"bf.s2",0,0,0,0,0,0,0,0,0
58,"bf.total",9.69,11.1,9.78,5.97,2.29,38.83,2.29,6.12,49.47
58,"ours1.s1",9.63,9,7.79,5.35,2.56,34.34,2.56,0,40.28
58,"ours1.s2",1.15,1.44,1.19,0.74,0.2,4.72,0.2,0,6.83
58,"ours1.total",10.78,10.45,8.98,6.09,2.75,39.05,2.75,5.55,47.11
58,"ours2.s1",9.96,9.25,8.01,5.17,2.34,34.73,2.34,0,41.17
58,"ours2.s2",0.98,1.36,1.03,0.72,0.19,4.29,0.19,0,6.21
58,"ours2.total",10.94,10.61,9.04,5.89,2.53,39.01,2.53,5.52,47.38
58,"ours3.s1",9.81,9.33,8.11,5.33,2.5,35.08,2.5,0,41.27
58,"ours3.s2",0,0,0,0,0,0,0,0,0
58,"ours3.total",9.81,9.33,8.11,5.33,2.5,35.08,2.5,5.53,41.27
58,"titeet",11.9,9.1,5.6,2.6,0.8,30,0.8,4.1,37.95
58,"tite12",6.3,6,5,4.1,2.3,23.7,2.3,3.9,30.84
58,"bfet",9.09,9.96,9.16,6.58,3.54,38.33,3.54,6.27,43
79,"ours0.s1",7.56,11.01,10.51,6.93,2.96,38.96,2.96,0,48.8
79,"ours0.s2",0.21,0.42,0.57,0.57,0.16,1.93,0.16,0,3.18
79,"ours0.total",7.78,11.42,11.09,7.49,3.12,40.9,3.12,5.43,51.98
79,"bf.s1",6.14,10.57,11.22,7.33,2.87,38.12,2.87,0,48.71
79,"bf.s2",0,0,0,0,0,0,0,0,0
79,"bf.total",6.14,10.57,11.22,7.33,2.87,38.12,2.87,5.58,48.71
79,"ours1.s1",5.74,8.4,9.23,6.38,2.99,32.75,2.99,0,36.79
79,"ours1.s2",1.84,2.51,1.55,0.88,0.26,7.04,0.26,0,9.51
79,"ours1.total",7.58,10.91,10.78,7.27,3.26,39.78,3.26,4.93,46.3
79,"ours2.s1",5.9,8.66,9.4,6.36,2.99,33.31,2.99,0,37.85
79,"ours2.s2",1.63,2.26,1.52,0.89,0.2,6.5,0.2,0,8.96
79,"ours2.total",7.53,10.92,10.93,7.25,3.19,39.81,3.19,4.99,46.81
79,"ours3.s1",5.86,8.57,9.22,6.47,3.18,33.3,3.18,0,37.66
79,"ours3.s2",0,0,0,0,0,0,0,0,0
79,"ours3.total",5.86,8.57,9.22,6.47,3.18,33.3,3.18,4.95,37.66
79,"titeet",4.5,11.1,8.7,4.3,1.3,29.9,1.3,4,38.76
79,"tite12",4.2,7,6.3,5,2.9,25.4,2.9,3.9,32.93
79,"bfet",5.56,9.11,10.32,7.67,4.37,37.03,4.37,5.91,41
68,"ours0.s1",10.7,10.11,8.46,5.4,2.38,37.06,2.38,0,45.63
68,"ours0.s2",0.35,0.57,0.67,0.56,0.18,2.32,0.18,0,3.78
68,"ours0.total",11.06,10.68,9.13,5.95,2.56,39.38,2.56,5.81,49.41
68,"bf.s1",9.16,10.53,9.3,5.81,2.34,37.13,2.34,0,45.83
68,"bf.s2",0,0,0,0,0,0,0,0,0
68,"bf.total",9.16,10.53,9.3,5.81,2.34,37.13,2.34,5.9,45.83
68,"ours1.s1",7.08,7.59,7.39,5.22,2.6,29.89,2.6,0,33
68,"ours1.s2",3.35,2.53,1.54,0.77,0.17,8.35,0.17,0,10.95
68,"ours1.total",10.43,10.12,8.92,5.99,2.77,38.24,2.77,5.01,43.95
68,"ours2.s1",7.39,7.73,7.37,5.18,2.62,30.28,2.62,0,33.57
68,"ours2.s2",2.99,2.41,1.58,0.81,0.15,7.93,0.15,0,10.48
68,"ours2.total",10.38,10.14,8.95,5.98,2.76,38.21,2.76,5.01,44.05
68,"ours3.s1",7.3,7.83,7.45,5.27,2.59,30.45,2.59,0,33.64
68,"ours3.s2",0,0,0,0,0,0,0,0,0
68,"ours3.total",7.3,7.83,7.45,5.27,2.59,30.45,2.59,5.06,33.64
68,"titeet",12.1,9.4,5.6,2.3,0.6,30,0.6,3.9,36.72
68,"tite12",6.5,6.1,5.1,3.8,2.1,23.6,2.1,3.8,29.5
68,"bfet",8.5,9.78,9.35,6.85,3.99,38.47,3.99,6.6,40.7
251,"ours0.s1",13.51,10.8,4.41,0.94,0.13,29.79,5.48,0,24.67
251,"ours0.s2",0.01,0.04,0.09,0.04,0.01,0.18,0.13,0,0.18
251,"ours0.total",13.51,10.84,4.49,0.98,0.14,29.97,5.61,6.7,24.85
251,"bf.s1",13.28,10.94,4.42,0.88,0.11,29.63,5.41,0,24.61
251,"bf.s2",0,0,0,0,0,0,0,0,0
251,"bf.total",13.28,10.94,4.42,0.88,0.11,29.63,5.41,6.64,24.61
251,"ours1.s1",13.25,10.55,4.45,1.05,0.18,29.48,5.68,0,17.75
251,"ours1.s2",0.04,0.1,0.16,0.07,0.02,0.39,0.26,0,0.39
251,"ours1.total",13.29,10.65,4.62,1.12,0.2,29.88,5.94,6.67,18.14
251,"ours2.s1",13.44,10.72,4.26,0.93,0.14,29.49,5.33,0,18.12
251,"ours2.s2",0.03,0.08,0.14,0.07,0.01,0.33,0.22,0,0.33
251,"ours2.total",13.47,10.8,4.4,1,0.15,29.82,5.55,6.66,18.45
251,"ours3.s1",13.31,10.57,4.41,1.02,0.18,29.49,5.61,0,18.05
251,"ours3.s2",0,0,0,0,0,0,0,0,0
251,"ours3.total",13.31,10.57,4.41,1.02,0.18,29.49,5.61,6.66,18.05
251,"titeet",15.5,9.4,3.6,1,0.2,29.7,4.8,6.4,19.89
251,"tite12",7.9,6.6,4.4,2.8,1.3,23,8.5,6.2,17.43
251,"bfet",11.37,9.68,4.64,1.32,0.31,27.32,6.27,6.04,14.3
88,"ours0.s1",11.17,10.69,8.94,5.66,2.52,38.98,2.52,0,49.73
88,"ours0.s2",0.16,0.32,0.52,0.52,0.15,1.66,0.15,0,2.74
88,"ours0.total",11.32,11.02,9.45,6.18,2.66,40.64,2.66,6.02,52.47
88,"bf.s1",9.7,11.12,9.79,5.96,2.28,38.86,2.28,0,49.55
88,"bf.s2",0,0,0,0,0,0,0,0,0
88,"bf.total",9.7,11.12,9.79,5.96,2.28,38.86,2.28,6.12,49.55
88,"ours1.s1",9.59,9.07,7.91,5.37,2.52,34.45,2.52,0,40.31
88,"ours1.s2",1.2,1.42,1.18,0.78,0.2,4.79,0.2,0,6.88
88,"ours1.total",10.79,10.49,9.09,6.15,2.72,39.25,2.72,5.54,47.2
88,"ours2.s1",9.78,9.32,8.05,5.3,2.33,34.78,2.33,0,41.05
88,"ours2.s2",1.06,1.31,1.09,0.7,0.18,4.34,0.18,0,6.35
88,"ours2.total",10.84,10.64,9.14,6,2.51,39.13,2.51,5.52,47.39
88,"ours3.s1",9.8,9.32,8.1,5.34,2.51,35.07,2.51,0,41.27
88,"ours3.s2",0,0,0,0,0,0,0,0,0
88,"ours3.total",9.8,9.32,8.1,5.34,2.51,35.07,2.51,5.53,41.27
88,"titeet",12.1,9.2,5.6,2.4,0.7,30,0.7,3.9,38.12
88,"tite12",6.5,6,5,3.9,2.2,23.6,2.2,3.9,31.2
88,"bfet",9.09,9.96,9.16,6.58,3.56,38.36,3.56,6.28,43.1
78,"ours0.s1",10.73,10.29,8.86,5.62,2.44,37.93,2.44,0,46.95
78,"ours0.s2",0.27,0.48,0.59,0.51,0.18,2.03,0.18,0,3.29
78,"ours0.total",11,10.77,9.45,6.14,2.61,39.97,2.61,5.92,50.24
78,"bf.s1",9.33,10.76,9.5,5.94,2.36,37.89,2.36,0,47.21
78,"bf.s2",0,0,0,0,0,0,0,0,0
78,"bf.total",9.33,10.76,9.5,5.94,2.36,37.89,2.36,6,47.21
78,"ours1.s1",8.31,8.18,7.62,5.16,2.5,31.76,2.5,0,35.9
78,"ours1.s2",2.27,2.02,1.41,0.75,0.17,6.63,0.17,0,9.05
78,"ours1.total",10.58,10.2,9.03,5.9,2.68,38.39,2.68,5.23,44.96
78,"ours2.s1",8.67,8.35,7.73,5.17,2.32,32.24,2.32,0,36.7
78,"ours2.s2",2.01,1.97,1.23,0.71,0.17,6.09,0.17,0,8.44
78,"ours2.total",10.67,10.33,8.96,5.88,2.49,38.34,2.49,5.24,45.14
78,"ours3.s1",8.55,8.41,7.63,5.31,2.54,32.44,2.54,0,36.79
78,"ours3.s2",0,0,0,0,0,0,0,0,0
78,"ours3.total",8.55,8.41,7.63,5.31,2.54,32.44,2.54,5.25,36.79
78,"titeet",12.3,9.2,5.6,2.2,0.7,30,0.7,3.9,37.24
78,"tite12",6.6,6.1,4.9,3.9,2.1,23.6,2.1,3.8,29.92
78,"bfet",8.8,9.8,9.27,6.76,3.69,38.31,3.69,6.42,41.5
89,"ours0.s1",7.92,11.22,10.71,6.94,3.01,39.8,3.01,0,50.68
89,"ours0.s2",0.14,0.28,0.51,0.54,0.22,1.7,0.22,0,2.85
89,"ours0.total",8.06,11.51,11.22,7.48,3.22,41.5,3.22,5.51,53.52
89,"bf.s1",6.36,10.95,11.55,7.42,2.83,39.1,2.83,0,50.69
89,"bf.s2",0,0,0,0,0,0,0,0,0
89,"bf.total",6.36,10.95,11.55,7.42,2.83,39.1,2.83,5.69,50.69
89,"ours1.s1",6.54,9.53,9.61,6.62,3.14,35.44,3.14,0,41.16
89,"ours1.s2",1.03,1.62,1.39,0.89,0.27,5.2,0.27,0,7.42
89,"ours1.total",7.57,11.15,10.99,7.52,3.41,40.64,3.41,5.18,48.59
89,"ours2.s1",6.78,9.77,9.78,6.59,3.02,35.95,3.02,0,42.18
89,"ours2.s2",0.95,1.4,1.23,0.87,0.24,4.68,0.24,0,6.86
89,"ours2.total",7.73,11.17,11.02,7.46,3.26,40.63,3.26,5.16,49.04
89,"ours3.s1",6.7,9.79,9.76,6.67,3.15,36.06,3.15,0,42.2
89,"ours3.s2",0,0,0,0,0,0,0,0,0
89,"ours3.total",6.7,9.79,9.76,6.67,3.15,36.06,3.15,5.18,42.2
89,"titeet",4.5,10.7,8.7,4.5,1.6,30,1.6,4,39.76
89,"tite12",4.1,6.9,6.3,5.1,2.9,25.3,2.9,3.9,33.98
89,"bfet",5.66,9.38,10.35,7.61,4.24,37.23,4.24,5.79,43.1
38,"ours0.s1",9.76,9.18,8.01,5.35,2.5,34.79,2.5,0,39.73
38,"ours0.s2",0.95,1.05,0.95,0.59,0.17,3.72,0.17,0,5.1
38,"ours0.total",10.71,10.23,8.96,5.94,2.67,38.52,2.67,5.54,44.83
38,"bf.s1",8.17,9.64,8.78,5.76,2.43,34.78,2.43,0,39.8
38,"bf.s2",0,0,0,0,0,0,0,0,0
38,"bf.total",8.17,9.64,8.78,5.76,2.43,34.78,2.43,5.63,39.8
38,"ours1.s1",6.8,7.54,7.28,5.14,2.64,29.41,2.64,0,31.17
38,"ours1.s2",3.58,2.54,1.56,0.75,0.17,8.6,0.17,0,10.31
38,"ours1.total",10.39,10.08,8.84,5.89,2.81,38.01,2.81,5,41.48
38,"ours2.s1",7.12,7.68,7.37,5.14,2.47,29.79,2.47,0,31.77
38,"ours2.s2",3.28,2.53,1.44,0.83,0.18,8.27,0.18,0,9.92
38,"ours2.total",10.4,10.22,8.82,5.97,2.66,38.05,2.66,4.98,41.69
38,"ours3.s1",7.02,7.68,7.41,5.28,2.62,30.02,2.62,0,31.92
38,"ours3.s2",0,0,0,0,0,0,0,0,0
38,"ours3.total",7.02,7.68,7.41,5.28,2.62,30.02,2.62,5.03,31.92
38,"titeet",12,9.5,5.6,2.3,0.6,30,0.6,3.9,33.57
38,"tite12",6.6,6.1,4.9,3.8,2,23.4,2,3.7,26.28
38,"bfet",8.52,9.81,9.38,6.85,3.98,38.55,3.98,6.62,39.8
95,"ours0.s1",7.92,10.16,9.67,4.6,1.26,33.62,5.86,0,20.83
95,"ours0.s2",0.26,0.4,0.77,0.52,0.12,2.06,0.63,0,1.44
95,"ours0.total",8.18,10.56,10.43,5.12,1.38,35.67,6.5,5.75,22.27
95,"bf.s1",6.69,10.35,9.69,4.78,1.16,32.68,5.95,0,20.81
95,"bf.s2",0,0,0,0,0,0,0,0,0
95,"bf.total",6.69,10.35,9.69,4.78,1.16,32.68,5.95,5.82,20.81
95,"ours1.s1",6.7,8.99,9.19,4.68,1.35,30.9,6.03,0,17.38
95,"ours1.s2",1.26,1.43,1.16,0.63,0.11,4.59,0.74,0,2.94
95,"ours1.total",7.96,10.42,10.35,5.31,1.46,35.49,6.77,5.59,20.32
95,"ours2.s1",7.1,9.38,9.15,4.35,1.19,31.16,5.53,0,17.74
95,"ours2.s2",1.04,1.13,1.1,0.64,0.1,4.01,0.74,0,2.61
95,"ours2.total",8.14,10.51,10.25,4.99,1.29,35.17,6.27,5.57,20.35
95,"ours3.s1",7.01,9.19,9.11,4.65,1.28,31.24,5.93,0,17.64
95,"ours3.s2",0,0,0,0,0,0,0,0,0
95,"ours3.total",7.01,9.19,9.11,4.65,1.28,31.24,5.93,5.57,17.64
95,"titeet",5.7,8.5,10.9,3.9,0.9,29.9,4.8,5.5,17.46
95,"tite12",5,5.7,7.6,5.1,2.6,26,7.7,5.5,15.11
95,"bfet",5.74,8.1,9.85,5.86,2.11,31.66,7.97,6.22,17.5
261,"ours0.s1",13.92,11,4.3,0.84,0.1,30.18,5.25,0,26.62
261,"ours0.s2",0,0.05,0.08,0.05,0.01,0.19,0.13,0,0.17
261,"ours0.total",13.93,11.06,4.38,0.89,0.11,30.36,5.38,6.74,26.79
261,"bf.s1",13.63,11.27,4.45,0.88,0.1,30.33,5.43,0,26.68
261,"bf.s2",0,0,0,0,0,0,0,0,0
261,"bf.total",13.63,11.27,4.45,0.88,0.1,30.33,5.43,6.78,26.68
261,"ours1.s1",13.71,10.96,4.52,1.02,0.15,30.36,5.69,0,21.41
261,"ours1.s2",0.01,0.04,0.17,0.07,0.01,0.3,0.25,0,0.27
261,"ours1.total",13.71,11.01,4.68,1.09,0.17,30.66,5.94,6.86,21.67
261,"ours2.s1",13.68,10.96,4.62,1.04,0.17,30.46,5.83,0,21.85
261,"ours2.s2",0.01,0.04,0.12,0.08,0.01,0.25,0.21,0,0.23
261,"ours2.total",13.68,10.99,4.75,1.11,0.18,30.71,6.03,6.86,22.08
261,"ours3.s1",13.76,10.98,4.49,0.97,0.15,30.36,5.61,0,21.76
261,"ours3.s2",0,0,0,0,0,0,0,0,0
261,"ours3.total",13.76,10.98,4.49,0.97,0.15,30.36,5.61,6.82,21.76
261,"titeet",15.8,9.3,3.6,0.9,0.2,29.8,4.7,6.5,20.78
261,"tite12",8,6.5,4.5,2.8,1.3,23.1,8.6,6.1,18.66
261,"bfet",12.35,10.12,4.39,1.2,0.23,28.29,5.82,6.04,16.9
90,"ours0.s1",8.1,10.86,9.74,7.23,4.68,40.62,-1,0,51.36
90,"ours0.s2",0.08,0.29,0.67,0.79,0.4,2.24,-1,0,3.57
90,"ours0.total",8.18,11.15,10.42,8.02,5.08,42.85,-1,5.17,54.93
90,"bf.s1",6.77,10.18,10.42,8.05,4.65,40.06,-1,0,51.35
90,"bf.s2",0,0,0,0,0,0,-1,0,0
90,"bf.total",6.77,10.18,10.42,8.05,4.65,40.06,-1,5.31,51.35
90,"ours1.s1",6.83,9.08,8.32,6.4,4.78,35.41,-1,0,41.4
90,"ours1.s2",0.72,1.56,1.65,1.45,0.48,5.87,-1,0,8.22
90,"ours1.total",7.55,10.65,9.97,7.85,5.25,41.28,-1,4.63,49.62
90,"ours2.s1",7.07,9.48,8.46,6.47,4.66,36.14,-1,0,42.52
90,"ours2.s2",0.53,1.3,1.58,1.37,0.47,5.25,-1,0,7.59
90,"ours2.total",7.6,10.79,10.04,7.84,5.13,41.39,-1,4.73,50.11
90,"ours3.s1",7.04,9.46,8.51,6.45,4.7,36.14,-1,0,42.42
90,"ours3.s2",0,0,0,0,0,0,-1,0,0
90,"ours3.total",7.04,9.46,8.51,6.45,4.7,36.14,-1,4.72,42.42
90,"titeet",5.1,11.2,7.7,4.1,1.8,29.9,-1,3.5,39.64
90,"tite12",4,6.6,5.9,5.2,3.5,25.2,-1,3.4,33.87
90,"bfet",6,9.22,9.34,7.39,6.16,38.11,-1,5.14,43.9
181,"ours0.s1",12.86,9.94,4.22,1.04,0.18,28.23,5.44,0,13.78
181,"ours0.s2",0.07,0.11,0.13,0.07,0.01,0.39,0.21,0,0.23
181,"ours0.total",12.93,10.05,4.35,1.11,0.19,28.62,5.64,6.35,14
181,"bf.s1",12.43,10.32,4.44,1.09,0.2,28.48,5.73,0,13.87
181,"bf.s2",0,0,0,0,0,0,0,0,0
181,"bf.total",12.43,10.32,4.44,1.09,0.2,28.48,5.73,6.46,13.87
181,"ours1.s1",11.97,9.53,4.25,1.15,0.25,27.14,5.65,0,11.57
181,"ours1.s2",0.64,0.45,0.24,0.09,0.01,1.44,0.35,0,0.77
181,"ours1.total",12.61,9.98,4.49,1.24,0.26,28.58,5.99,6.26,12.34
181,"ours2.s1",12.1,9.64,4.18,1.08,0.22,27.22,5.48,0,11.82
181,"ours2.s2",0.55,0.37,0.23,0.07,0.01,1.23,0.31,0,0.68
181,"ours2.total",12.65,10.02,4.4,1.16,0.23,28.45,5.79,6.27,12.5
181,"ours3.s1",12.07,9.59,4.3,1.21,0.26,27.43,5.77,0,11.83
181,"ours3.s2",0,0,0,0,0,0,0,0,0
181,"ours3.total",12.07,9.59,4.3,1.21,0.26,27.43,5.77,6.26,11.83
181,"titeet",15.6,9.3,3.8,0.9,0.2,29.8,4.9,6.5,12.37
181,"tite12",7.9,6.7,4.4,2.7,1.3,23,8.4,5.9,9.86
181,"bfet",10.44,9.74,5.18,1.77,0.49,27.61,7.44,6.49,10.7
231,"ours0.s1",13.95,11.02,4.33,0.87,0.11,30.27,5.31,0,26.58
231,"ours0.s2",0,0.05,0.08,0.05,0.01,0.19,0.13,0,0.18
231,"ours0.total",13.95,11.07,4.41,0.92,0.11,30.46,5.44,6.76,26.76
231,"bf.s1",13.63,11.27,4.46,0.88,0.1,30.33,5.44,0,26.62
231,"bf.s2",0,0,0,0,0,0,0,0,0
231,"bf.total",13.63,11.27,4.46,0.88,0.1,30.33,5.44,6.78,26.62
231,"ours1.s1",13.71,11.03,4.58,1.06,0.16,30.55,5.8,0,21.41
231,"ours1.s2",0,0.04,0.16,0.08,0.01,0.29,0.25,0,0.26
231,"ours1.total",13.72,11.07,4.75,1.14,0.17,30.84,6.05,6.87,21.67
231,"ours2.s1",13.65,10.99,4.55,0.98,0.14,30.31,5.68,0,21.75
231,"ours2.s2",0,0.04,0.17,0.07,0,0.3,0.25,0,0.25
231,"ours2.total",13.65,11.03,4.72,1.06,0.15,30.61,5.93,6.81,22.01
231,"ours3.s1",13.76,10.98,4.49,0.97,0.15,30.35,5.61,0,21.75
231,"ours3.s2",0,0,0,0,0,0,0,0,0
231,"ours3.total",13.76,10.98,4.49,0.97,0.15,30.35,5.61,6.81,21.75
231,"titeet",15.9,9.3,3.5,0.9,0.2,29.8,4.6,6.4,20.33
231,"tite12",7.8,6.6,4.5,2.9,1.4,23.2,8.8,6.2,18.07
231,"bfet",12.4,10.18,4.42,1.2,0.23,28.43,5.85,6.07,16.8
30,"ours0.s1",8.16,10.93,9.75,7.21,4.6,40.65,-1,0,51.31
30,"ours0.s2",0.1,0.28,0.65,0.8,0.41,2.23,-1,0,3.57
30,"ours0.total",8.26,11.2,10.4,8.01,5.02,42.89,-1,5.19,54.88
30,"bf.s1",6.76,10.16,10.39,8.03,4.65,39.99,-1,0,51.23
