"setting.idx","method","Dose 1","Dose 2","Dose 3","Dose 4","Dose 5","early.stop"
162,"MTD.ours1",3.02,33.34,43.36,15.82,4.46,0
162,"OBD.ours1",17.24,55.12,21.54,4.3,0.92,
162,"MTD.ours2",3.12,35.18,42.4,15.54,3.76,0
162,"OBD.ours2",17.46,56.82,20.18,4.32,0.52,
162,"MTD.ours3",2.88,33.4,43.68,16.22,3.82,0
162,"OBD.ours3",16.48,54.76,21.36,5.3,0.9,
162,"MTD.titeet",2.2,40.4,41.8,12.9,2.6,1.2
162,"OBD.titeet",20.4,45.5,22.8,8,2,
162,"MTD.tite12",0.4,11.7,31.4,29.6,26.6,0.28
162,"OBD.tite12",19,41.5,23.9,11,4.3,
162,"MTD.bfet",,,,,,1.4
162,"OBD.bfet",18.3,54.6,20,5,0.7,
165,"MTD.ours0",2.06,23.08,50.52,20.5,3.84,0
165,"OBD.ours0",15.42,21.86,50.74,6.8,1.06,
165,"MTD.bf",1.48,22.6,51.46,20.46,4,0
165,"OBD.bf",16.62,21.02,51.16,7.76,1.16,
165,"MTD.ours1",2.08,21.56,50.54,21.4,4.36,0.06
165,"OBD.ours1",14.86,21.08,51.1,8.18,0.94,
165,"MTD.ours2",1.74,21.18,51.66,20.82,4.56,0.04
165,"OBD.ours2",15.3,20.54,52.04,7.42,0.92,
165,"MTD.ours3",1.74,21.52,50.36,21.64,4.74,0
165,"OBD.ours3",15.28,19.88,50.66,8.98,1.5,
165,"MTD.titeet",0.9,20,56,19.4,3.6,1.3
165,"OBD.titeet",19.4,16,44.9,14.4,4,
165,"MTD.tite12",0.3,6.8,31,28.7,32.6,0.58
165,"OBD.tite12",17.6,17,42.9,15.7,6.1,
165,"MTD.bfet",,,,,,2.8
165,"OBD.bfet",17,19.3,49.2,9.9,1.7,
102,"MTD.ours0",3.06,34.06,44.76,14.74,3.36,0.02
102,"OBD.ours0",16.5,57.46,21.18,3.48,0.46,
102,"MTD.bf",2.44,34.5,44.48,15.52,3.06,0
102,"OBD.bf",15.82,58.2,20.54,4.28,0.66,
102,"MTD.ours1",3.64,31.9,44.58,15.7,4.18,0
102,"OBD.ours1",17.48,55.36,20.86,4.5,0.88,
102,"MTD.ours2",3.32,33.62,43.2,15.92,3.94,0
102,"OBD.ours2",17.66,56.34,19.94,4.48,0.58,
102,"MTD.ours3",2.86,32.98,43.04,16.76,4.36,0
102,"OBD.ours3",16.52,54.18,21.82,5.64,0.74,
102,"MTD.titeet",2.4,41.4,40.5,13,2.7,1.3
102,"OBD.titeet",21.3,45.5,21.3,8.2,2.3,
102,"MTD.tite12",0.5,11.7,29.4,31.2,26.9,0.28
102,"OBD.tite12",18.9,42.7,23,11.2,3.9,
102,"MTD.bfet",,,,,,1.1
102,"OBD.bfet",16.2,55.1,21.5,5.4,0.7,
94,"MTD.ours0",0,0.3,2.64,26.4,70.66,0
94,"OBD.ours0",1.66,5.6,11.66,57.7,23.02,
94,"MTD.bf",0,0.3,2.92,26.9,69.88,0
94,"OBD.bf",4.62,8.76,12.26,53.3,20.9,
94,"MTD.ours1",0,0.32,2.88,27.48,69.32,0
94,"OBD.ours1",2.68,8.02,12.92,56.28,19.78,
94,"MTD.ours2",0.04,0.32,3.1,27.1,69.44,0
94,"OBD.ours2",2.34,7.54,12.24,57.76,19.78,
94,"MTD.ours3",0,0.28,3.2,26.4,70.12,0
94,"OBD.ours3",3.78,9.74,15.9,50.24,19.8,
94,"MTD.titeet",0,0.1,3.3,38.9,57.7,0
94,"OBD.titeet",8.3,13,14.2,43.2,21.4,
94,"MTD.tite12",0,0.1,1.3,12.5,86.1,0.08
94,"OBD.tite12",6.9,10.1,13,47.6,22.4,
94,"MTD.bfet",,,,,,0.1
94,"OBD.bfet",3.6,7.6,12.1,56,20.7,
136,"MTD.ours0",0.14,2.6,18.16,54.24,24.86,0
136,"OBD.ours0",5.08,11.92,20.42,51.86,8.1,
136,"MTD.bf",0.14,2.58,17.96,55.84,23.48,0
136,"OBD.bf",8.26,11.94,19.76,49.62,9.34,
136,"MTD.ours1",0.18,2.42,19.32,53.06,25.02,0
136,"OBD.ours1",5.04,12.82,20.32,49.48,9.18,
136,"MTD.ours2",0.12,2.22,18.34,53.8,25.52,0
136,"OBD.ours2",4.96,11.82,19.52,52.48,8.48,
136,"MTD.ours3",0.16,2.44,18.42,54.74,24.24,0
136,"OBD.ours3",4.84,13.22,20.52,49.22,9.24,
136,"MTD.titeet",0.1,1.7,18.5,58.4,21.4,0.4
136,"OBD.titeet",11,14.9,15.2,42.7,15.8,
136,"MTD.tite12",0,0.9,7.3,32.6,59,0.18
136,"OBD.tite12",10.7,13.1,15.4,44.4,16.2,
136,"MTD.bfet",,,,,,0.8
136,"OBD.bfet",8.4,10.9,16.7,52.2,11,
122,"MTD.ours0",3.44,33.94,43.72,15.7,3.18,0.02
122,"OBD.ours0",17.02,57.44,20.92,3.26,0.44,
122,"MTD.bf",2.6,33.8,44.72,15.46,3.42,0
122,"OBD.bf",16.04,57.2,21.02,4.38,0.76,
122,"MTD.ours1",3.36,33.22,42.38,16.66,4.38,0
122,"OBD.ours1",17.18,55.76,20.92,4.26,0.9,
122,"MTD.ours2",2.98,34.74,41.44,16.84,4,0
122,"OBD.ours2",18.1,56.54,19.12,4.84,0.54,
122,"MTD.ours3",2.78,33.76,41.88,16.64,4.94,0
122,"OBD.ours3",19.72,53.44,19.92,4.92,1.02,
122,"MTD.titeet",2.3,40.5,42.2,12.6,2.4,1.4
122,"OBD.titeet",19.3,46.5,23.6,7.6,1.5,
122,"MTD.tite12",0.5,12.4,29.7,31.7,25.6,0.2
122,"OBD.tite12",17.7,43.8,24,10.4,3.9,
122,"MTD.bfet",,,,,,1.4
122,"OBD.bfet",18.8,51.9,21.1,5.7,1.1,
152,"MTD.ours0",3.14,34.7,44.52,15.06,2.58,0
152,"OBD.ours0",16.98,57.6,20.44,3.76,0.4,
152,"MTD.bf",2.66,34.86,43.96,15,3.52,0
152,"OBD.bf",16.16,56.78,21.06,4.38,1.08,
152,"MTD.ours1",3.36,32,44.12,15.76,4.76,0
152,"OBD.ours1",17.06,55.9,20.92,4.26,0.78,
152,"MTD.ours2",2.86,33,43.94,15.68,4.52,0
152,"OBD.ours2",17.32,56.74,20.56,3.74,0.78,
152,"MTD.ours3",2.6,33.82,42.44,16.84,4.3,0
152,"OBD.ours3",19.4,53.38,20.42,5.12,0.74,
152,"MTD.titeet",2.2,40.8,42,12.9,2.1,1.3
152,"OBD.titeet",19.5,47.5,21.9,8.3,1.5,
152,"MTD.tite12",0.4,12.1,30.2,29.7,27.4,0.24
152,"OBD.tite12",18,42.5,23.7,11.4,4.2,
152,"MTD.bfet",,,,,,1.8
152,"OBD.bfet",19.8,51.6,20.3,5.6,0.9,
176,"MTD.ours0",0.04,2.44,18.92,55.26,23.34,0
176,"OBD.ours0",4.54,12.08,21.8,50.88,8.2,
176,"MTD.bf",0.14,2.68,17.92,56.2,23.06,0
176,"OBD.bf",7.8,11.92,19.62,50.62,8.94,
176,"MTD.ours1",0.08,2.32,19.1,53.1,25.4,0
176,"OBD.ours1",4.86,13.1,19.64,50.2,9.3,
176,"MTD.ours2",0.16,2.3,19.48,54.3,23.76,0
176,"OBD.ours2",5.06,13.38,19.46,50.72,8.2,
176,"MTD.ours3",0.16,2.24,18.2,54.94,24.46,0
176,"OBD.ours3",4.38,12.68,18.56,51.2,10.4,
176,"MTD.titeet",0.1,2.1,18.8,59.7,19.3,0.5
176,"OBD.titeet",11.9,15.6,15,42.3,14.7,
176,"MTD.tite12",0,0.7,8.4,32,58.6,0.28
176,"OBD.tite12",11.1,13.6,15.7,43,16.3,
176,"MTD.bfet",,,,,,1
176,"OBD.bfet",9.6,12,17,51,9.4,
96,"MTD.ours0",0.08,2.26,18.86,53.06,25.74,0
96,"OBD.ours0",4.84,12.4,19.7,52.12,8.92,
96,"MTD.bf",0.14,2.52,17.7,55.98,23.66,0
96,"OBD.bf",9.96,13.86,20.1,46.6,8.46,
96,"MTD.ours1",0.02,1.96,18.78,54.82,24.42,0
96,"OBD.ours1",6.48,14.94,20.56,47.84,7.9,
96,"MTD.ours2",0.1,2.38,20.32,51.8,25.4,0
96,"OBD.ours2",5.78,13.92,20.88,48.3,8.26,
96,"MTD.ours3",0.12,2.58,18.16,53.52,25.62,0
96,"OBD.ours3",6.5,17.1,21.96,43.66,8.18,
96,"MTD.titeet",0,1.5,18.4,59.6,20.4,0.3
96,"OBD.titeet",11.1,14,15.5,44.3,14.8,
96,"MTD.tite12",0,0.8,7.3,31.4,60.3,0.3
96,"OBD.tite12",10.4,13.8,15.9,43,16.6,
96,"MTD.bfet",,,,,,0.6
96,"OBD.bfet",8.2,12.2,17,51.6,10.4,
116,"MTD.ours0",0.12,2.32,18.86,55.78,22.92,0
116,"OBD.ours0",4.96,12.48,20.26,51.24,8.22,
116,"MTD.bf",0.14,2.68,17.84,56.2,23.14,0
116,"OBD.bf",7.8,11.92,19.58,50.56,9.02,
116,"MTD.ours1",0.12,2.32,18.16,55.36,24.04,0
116,"OBD.ours1",4.92,12.9,18.62,52.28,8.36,
116,"MTD.ours2",0.12,2.16,18.86,54.56,24.3,0
116,"OBD.ours2",5.14,12.52,19.78,51.24,8.38,
116,"MTD.ours3",0.16,2.22,18.32,54.94,24.36,0
116,"OBD.ours3",4.48,12.52,18.32,51.36,10.48,
116,"MTD.titeet",0.1,1.8,19.4,57.7,21,0.6
116,"OBD.titeet",11.8,15.9,15.3,41.5,14.9,
116,"MTD.tite12",0,0.7,7.8,32.1,59.1,0.26
116,"OBD.tite12",11.2,14.4,15.2,41.8,17.1,
116,"MTD.bfet",,,,,,0.9
116,"OBD.bfet",8.9,11.3,16.7,51.9,10.2,
106,"MTD.ours0",0.12,2.12,19.18,55.1,23.48,0
106,"OBD.ours0",4.66,12.44,21.42,51.12,7.74,
106,"MTD.bf",0.14,2.58,17.94,55.78,23.56,0
106,"OBD.bf",8.14,11.88,19.76,49.78,9.36,
106,"MTD.ours1",0.16,2.6,18.86,53.04,25.34,0
106,"OBD.ours1",5.26,12.46,19.94,50.5,9.42,
106,"MTD.ours2",0.12,2.1,18.62,54.74,24.42,0
106,"OBD.ours2",5.18,11.74,20.14,51.74,8.28,
106,"MTD.ours3",0.16,2.46,18.32,54.54,24.52,0
106,"OBD.ours3",4.74,13.02,20.48,49.7,9.2,
106,"MTD.titeet",0,2.1,18.1,59.1,20.7,0.4
106,"OBD.titeet",11.3,15.7,15.4,41.9,15.3,
106,"MTD.tite12",0,0.9,7.7,32.1,59,0.32
106,"OBD.tite12",10.8,13.9,15.9,42.8,16.2,
106,"MTD.bfet",,,,,,0.8
106,"OBD.bfet",8.3,10.8,16.4,52.3,11.4,
146,"MTD.ours0",0.12,2.02,19.64,55.34,22.88,0
146,"OBD.ours0",4.6,12.04,20.74,51.54,8.08,
146,"MTD.bf",0.14,2.68,17.84,56.16,23.18,0
146,"OBD.bf",7.8,11.92,19.56,50.54,9.06,
146,"MTD.ours1",0.14,2.56,18.16,54.5,24.64,0
146,"OBD.ours1",4.94,12.2,19.4,51.86,8.28,
146,"MTD.ours2",0.24,2.16,18.4,54.36,24.84,0
146,"OBD.ours2",4.64,12.62,19.42,52.12,8.2,
146,"MTD.ours3",0.16,2.26,18.28,55,24.3,0
146,"OBD.ours3",4.24,12.66,18.56,51.44,10.28,
146,"MTD.titeet",0.1,1.7,18.7,59.7,19.7,0.5
146,"OBD.titeet",12.3,14.9,16,41.7,14.6,
146,"MTD.tite12",0,0.5,8.1,30.9,60.2,0.22
146,"OBD.tite12",11.4,13.4,15.4,42,17.6,
146,"MTD.bfet",,,,,,1
146,"OBD.bfet",9.4,11.8,16.7,51.3,9.8,
166,"MTD.ours0",0.14,2.48,18.66,55.28,23.44,0
166,"OBD.ours0",4.98,12.58,20.24,51.4,7.86,
166,"MTD.bf",0.14,2.74,17.68,55.78,23.66,0
166,"OBD.bf",7.96,11.54,19.28,50.7,9.4,
166,"MTD.ours1",0.1,2.48,18.14,53.56,25.72,0
166,"OBD.ours1",4.74,12.58,19.42,51.9,9.04,
166,"MTD.ours2",0.12,2.38,19.8,53.22,24.48,0
166,"OBD.ours2",5.16,13.76,20.2,49.42,8.74,
166,"MTD.ours3",0.14,2.24,18.4,54.46,24.76,0
166,"OBD.ours3",4.84,12.58,20.5,49.74,9.48,
166,"MTD.titeet",0,2.2,19.5,58.7,19.6,0.5
166,"OBD.titeet",12.2,15.7,15.7,41.1,14.8,
166,"MTD.tite12",0,0.7,8.1,32.3,58.5,0.28
166,"OBD.tite12",10.6,13.3,16.8,41.6,17.4,
166,"MTD.bfet",,,,,,0.8
166,"OBD.bfet",8.6,11.7,16.8,51.8,10.2,
104,"MTD.ours0",0,0.3,2.68,26.98,70.04,0
104,"OBD.ours0",1.84,5.46,11,59.24,22,
104,"MTD.bf",0,0.28,2.52,26.4,70.8,0
104,"OBD.bf",2.66,5.36,11.08,58.24,22.5,
104,"MTD.ours1",0.04,0.34,2.9,27.18,69.54,0
104,"OBD.ours1",2.04,6.24,11.48,58.06,21.68,
104,"MTD.ours2",0.02,0.42,2.84,27.88,68.84,0
104,"OBD.ours2",2.22,6,10.62,59.32,21.34,
104,"MTD.ours3",0,0.26,2.88,26.42,70.44,0
104,"OBD.ours3",2.02,5.72,12.2,56.6,22.98,
104,"MTD.titeet",0,0.2,3.2,38.7,57.9,0.1
104,"OBD.titeet",8.8,14.3,14.8,40.9,21.1,
104,"MTD.tite12",0,0.1,1.6,11.9,86.3,0.1
104,"OBD.tite12",7.3,10.6,11.5,48.4,22.2,
104,"MTD.bfet",,,,,,0.1
104,"OBD.bfet",3,5.9,11,56.5,23.5,
124,"MTD.ours0",0,0.4,3.02,27,69.58,0
124,"OBD.ours0",1.84,5.94,10.92,60.24,20.4,
124,"MTD.bf",0,0.34,2.64,26.16,70.86,0
124,"OBD.bf",3.28,5.74,10.74,57.8,22.26,
124,"MTD.ours1",0,0.5,3.06,26.84,69.6,0
124,"OBD.ours1",2.4,7.58,11.82,57.06,20.66,
124,"MTD.ours2",0,0.34,3.12,26.6,69.94,0
124,"OBD.ours2",2.18,6.88,12.04,57.06,21.36,
124,"MTD.ours3",0,0.42,2.66,27.68,69.24,0
124,"OBD.ours3",3.2,8.48,15.74,51.94,20.22,
124,"MTD.titeet",0,0.3,2.8,39.5,57.4,0
124,"OBD.titeet",8.7,13.1,14.2,42.9,21.1,
124,"MTD.tite12",0,0.2,1.6,13.1,85.1,0
124,"OBD.tite12",6.2,9.3,12.3,49.3,22.9,
124,"MTD.bfet",,,,,,0.1
124,"OBD.bfet",3.8,8.1,12.8,56.5,18.7,
127,"MTD.ours0",3.04,34.22,43.64,15.26,3.84,0
127,"OBD.ours0",54.86,29.26,12.7,2.66,0.42,
127,"MTD.bf",2.46,34.4,45.32,14.8,3.02,0
127,"OBD.bf",51.7,31.14,13.76,2.88,0.5,
127,"MTD.ours1",3.02,33.24,43.18,16.28,4.26,0.02
127,"OBD.ours1",53.7,30.44,12.38,2.7,0.6,
127,"MTD.ours2",2.76,32.74,43.1,16.96,4.42,0.02
127,"OBD.ours2",54.1,29.16,12.74,3.22,0.64,
127,"MTD.ours3",2.7,33.08,42.32,16.9,5,0
127,"OBD.ours3",52.32,29.9,12.9,4.04,0.68,
127,"MTD.titeet",11.2,41.7,34.5,10.6,2,0.1
127,"OBD.titeet",50.1,28.7,14.5,5.4,1.2,
127,"MTD.tite12",0.8,12.4,39.4,25.7,21.6,0.12
127,"OBD.tite12",44.5,28.6,16.9,7.2,2.7,
127,"MTD.bfet",,,,,,0.3
127,"OBD.bfet",52.2,30.1,12.9,3.7,0.8,
177,"MTD.ours0",3.24,35.1,43.92,14.46,3.26,0.02
177,"OBD.ours0",55.48,29.7,12.06,2.2,0.38,
177,"MTD.bf",2.76,34.9,44.44,15.06,2.84,0
177,"OBD.bf",51.4,31.22,13.56,3.18,0.6,
177,"MTD.ours1",2.56,34.72,44.72,14.64,3.32,0.04
177,"OBD.ours1",54.74,30.84,11.04,2.68,0.54,
177,"MTD.ours2",2.92,33.98,43.54,16.14,3.42,0
177,"OBD.ours2",53.5,31.2,12.2,2.56,0.38,
177,"MTD.ours3",2.64,34.1,44.24,15.92,3.1,0
177,"OBD.ours3",53.68,29.04,12.96,3.66,0.52,
177,"MTD.titeet",11.7,39.5,35.3,11,2.4,0.1
177,"OBD.titeet",50.9,28.2,13.8,5.4,1.6,
177,"MTD.tite12",0.7,11.6,38.8,26.5,22.3,0.14
177,"OBD.tite12",45.5,27.2,15.6,8.6,3,
177,"MTD.bfet",,,,,,0.3
177,"OBD.bfet",53.5,30.9,12.1,2.8,0.4,
126,"MTD.ours0",0.08,2.14,18.44,54.02,25.32,0
126,"OBD.ours0",5.12,12.26,20.86,51,8.62,
126,"MTD.bf",0.14,2.5,18.3,54.84,24.22,0
126,"OBD.bf",8.58,11.84,19.64,49.6,9.24,
126,"MTD.ours1",0.18,2.48,19.48,52.52,25.34,0
126,"OBD.ours1",5.44,14.1,20.94,48.68,8.14,
126,"MTD.ours2",0.14,2.38,19.42,53.08,24.98,0
126,"OBD.ours2",5.84,14.12,19.96,49.36,8.08,
126,"MTD.ours3",0.16,2.6,18.04,54.08,25.12,0
126,"OBD.ours3",6.04,16.32,22.3,44.32,8.48,
126,"MTD.titeet",0.1,1.6,19.1,59.2,20.1,0.2
126,"OBD.titeet",11.4,15.3,15.7,43,14.4,
126,"MTD.tite12",0,0.9,7.3,32.4,59.2,0.2
126,"OBD.tite12",10.5,13.9,15.6,43.2,16.6,
126,"MTD.bfet",,,,,,0.7
126,"OBD.bfet",8.6,12.4,17.4,51.3,9.7,
97,"MTD.ours0",2.94,33.34,44.12,16.14,3.42,0.04
97,"OBD.ours0",52.76,31.46,12.86,2.52,0.34,
97,"MTD.bf",2.58,33.86,43.64,16.16,3.76,0
97,"OBD.bf",51.76,30.5,13.84,3.32,0.54,
97,"MTD.ours1",2.86,32.2,43.6,17.54,3.76,0.04
97,"OBD.ours1",53.48,30.96,12.12,2.82,0.52,
97,"MTD.ours2",3.26,32.28,44.26,15.86,4.32,0.02
97,"OBD.ours2",53.7,30.08,13.24,2.4,0.44,
97,"MTD.ours3",2.62,32.62,42.56,17.48,4.72,0
97,"OBD.ours3",52.18,30.12,12.78,4.08,0.68,
97,"MTD.titeet",12.8,40.4,34.5,10.4,1.8,0.1
97,"OBD.titeet",51.9,27.5,14.6,4.5,1.4,
97,"MTD.tite12",0.6,11.9,40.1,25.4,22,0.04
97,"OBD.tite12",45.7,27.5,16.7,6.9,3.2,
97,"MTD.bfet",,,,,,0.2
97,"OBD.bfet",50.5,31.2,13.2,4,0.8,
134,"MTD.ours0",0,0.42,3.04,28.3,68.24,0
134,"OBD.ours0",1.94,5.1,12.06,60.26,20.22,
134,"MTD.bf",0,0.28,2.52,26.3,70.9,0
134,"OBD.bf",2.72,5.42,10.96,58.2,22.54,
134,"MTD.ours1",0.02,0.26,3.36,27.16,69.2,0
134,"OBD.ours1",1.86,6.38,12.2,57.68,21.56,
134,"MTD.ours2",0.02,0.36,3.54,26.52,69.56,0
134,"OBD.ours2",2.1,6,11.78,56.96,22.72,
134,"MTD.ours3",0,0.26,3.02,26.64,70.08,0
134,"OBD.ours3",2.24,5.9,12.22,56.64,22.5,
134,"MTD.titeet",0,0.2,2.9,39.1,57.8,0
134,"OBD.titeet",8.3,13.5,14.1,42.9,21.2,
134,"MTD.tite12",0,0.2,1.5,11.8,86.4,0.06
134,"OBD.tite12",6.1,10.1,12,48.6,23.2,
134,"MTD.bfet",,,,,,0.1
134,"OBD.bfet",3.4,6.1,11.8,57.1,21.5,
167,"MTD.ours0",3.22,34.8,43.44,15.04,3.46,0.04
167,"OBD.ours0",54.84,30.26,12.02,2.36,0.36,
167,"MTD.bf",2.76,34.72,44.8,14.72,3,0
167,"OBD.bf",50.96,31.84,13.42,3.14,0.62,
167,"MTD.ours1",2.72,32.72,45.5,15.08,3.94,0.04
167,"OBD.ours1",54.66,30.16,11.82,2.86,0.38,
167,"MTD.ours2",2.98,33.68,44.38,15.34,3.6,0.02
167,"OBD.ours2",52.78,31.94,12.26,2.42,0.48,
167,"MTD.ours3",2.86,33.1,43.94,16.1,4,0
167,"OBD.ours3",52.62,29.16,13.14,4.18,0.7,
167,"MTD.titeet",11.1,41.8,35.1,9.9,2,0.1
167,"OBD.titeet",50.8,28.7,13.7,5.4,1.3,
167,"MTD.tite12",0.5,11.5,39.5,26.1,22.3,0.08
167,"OBD.tite12",44.2,28.4,16.1,8.3,2.9,
167,"MTD.bfet",,,,,,0.3
167,"OBD.bfet",52,31.6,12.5,3.2,0.4,
147,"MTD.ours0",3.16,36.1,43.76,13.7,3.26,0.02
147,"OBD.ours0",55.14,30.02,12.24,2.06,0.32,
147,"MTD.bf",2.76,34.92,44.44,14.96,2.92,0
147,"OBD.bf",51.48,31.3,13.44,3.16,0.58,
147,"MTD.ours1",2.8,33.44,45.54,14.5,3.72,0
147,"OBD.ours1",54.52,29.56,12.46,2.82,0.52,
147,"MTD.ours2",2.84,34.08,44.34,15.42,3.28,0.04
147,"OBD.ours2",54.48,31.1,11.62,2.26,0.38,
147,"MTD.ours3",2.62,34.14,44.6,15.56,3.08,0
147,"OBD.ours3",54.44,28.7,12.74,3.52,0.46,
147,"MTD.titeet",11.7,40.9,34.7,10.7,2,0.1
147,"OBD.titeet",50.6,28.4,13.8,5.7,1.5,
147,"MTD.tite12",0.7,12.1,38.5,26.7,21.8,0.1
147,"OBD.tite12",45.4,28.3,15.7,7.4,3.1,
147,"MTD.bfet",,,,,,0.2
147,"OBD.bfet",51.7,31.7,13,2.9,0.5,
156,"MTD.ours0",0.14,2.54,18.42,53.58,25.32,0
156,"OBD.ours0",4.7,12.7,20.88,51.02,8.2,
156,"MTD.bf",0.14,2.72,18.08,55.7,23.36,0
156,"OBD.bf",7.76,11.88,19.78,50.16,9.32,
156,"MTD.ours1",0.1,2.46,19.88,53.18,24.38,0
156,"OBD.ours1",6.26,13.54,20.02,49.32,7.96,
156,"MTD.ours2",0.1,2.54,18.88,52.96,25.52,0
156,"OBD.ours2",5.1,13.3,20.66,49.4,9.04,
156,"MTD.ours3",0.16,2.64,18.5,53.74,24.96,0
156,"OBD.ours3",5.3,15.34,21.56,46.3,9.06,
156,"MTD.titeet",0.1,1.8,19.5,58.1,20.6,0.5
156,"OBD.titeet",10.3,13.6,16.1,43.5,16,
156,"MTD.tite12",0,0.8,8.1,33.4,57.5,0.26
156,"OBD.tite12",10.9,14.7,15.3,42.4,16.5,
156,"MTD.bfet",,,,,,0.7
156,"OBD.bfet",9.2,12.5,17.8,50.6,9.1,
235,"MTD.ours0",1.86,22.76,52.88,19.4,3.08,0.02
235,"OBD.ours0",15.52,20.66,52.46,5.96,0.88,
235,"MTD.bf",1.34,22.3,52.8,19.96,3.6,0
235,"OBD.bf",15.48,21.2,51.44,8.2,1.24,
235,"MTD.ours1",1.8,22.04,53.08,19.48,3.54,0.06
235,"OBD.ours1",16.06,20.2,51.12,7.58,0.9,
235,"MTD.ours2",1.8,21.68,53.22,19.46,3.78,0.06
235,"OBD.ours2",16.16,20.54,51.82,6.44,1.08,
235,"MTD.ours3",1.48,22.06,51.18,20.82,4.46,0
235,"OBD.ours3",14.84,20.3,50.5,8.78,1.7,
235,"MTD.titeet",1,20.6,56.3,18.9,3.1,2.1
235,"OBD.titeet",20.5,15.7,44.8,13.5,3.4,
235,"MTD.tite12",0.2,6.8,30.1,30.1,32.3,0.52
235,"OBD.tite12",17.8,16.4,43,16.4,5.9,
235,"MTD.bfet",,,,,,2.7
235,"OBD.bfet",18,20.5,49.5,7.9,1.5,
117,"MTD.ours0",3.2,35.44,43.98,14.04,3.32,0.02
117,"OBD.ours0",55.18,29.82,12.48,2,0.34,
117,"MTD.bf",2.76,34.94,44.46,14.92,2.92,0
117,"OBD.bf",51.48,31.32,13.42,3.16,0.58,
117,"MTD.ours1",3.16,35.26,43.32,14.42,3.84,0
117,"OBD.ours1",54.52,30.22,11.8,2.76,0.54,
117,"MTD.ours2",2.82,33.96,44.66,14.92,3.62,0.02
117,"OBD.ours2",53.14,31.38,12.08,2.72,0.52,
117,"MTD.ours3",2.64,34.24,44.36,15.76,3,0
117,"OBD.ours3",54.18,28.98,12.7,3.58,0.44,
117,"MTD.titeet",11.2,39.6,35.8,11,2.4,0
117,"OBD.titeet",51.9,26.9,13.6,6.1,1.4,
117,"MTD.tite12",1,12,37.5,26.9,22.5,0.16
117,"OBD.tite12",44.9,28.5,15.5,7.9,3.1,
117,"MTD.bfet",,,,,,0.1
117,"OBD.bfet",50.9,31.9,13.4,3,0.6,
154,"MTD.ours0",0.02,0.24,2.52,27.12,70.1,0
154,"OBD.ours0",1.54,6.18,10.2,59.42,22.22,
154,"MTD.bf",0,0.26,2.66,27.88,69.2,0
154,"OBD.bf",2.68,5.12,10.38,58.64,23.02,
154,"MTD.ours1",0,0.38,3.3,27.5,68.82,0
154,"OBD.ours1",2,5.94,12.62,57.42,21.5,
154,"MTD.ours2",0,0.32,3.12,28.32,68.24,0
154,"OBD.ours2",2.26,6.74,11.94,58.02,20.78,
154,"MTD.ours3",0,0.36,2.76,27.14,69.74,0
154,"OBD.ours3",2.1,7.64,15.54,53.48,20.84,
154,"MTD.titeet",0,0.2,2.8,39.6,57.3,0.1
154,"OBD.titeet",8.5,12.5,13.5,44.5,20.8,
154,"MTD.tite12",0,0.3,1.3,12,86.4,0.04
154,"OBD.tite12",6.2,9.9,11.6,48.6,23.7,
154,"MTD.bfet",,,,,,0.1
154,"OBD.bfet",4.1,8.4,13.4,56.9,17.1,
107,"MTD.ours0",2.88,34.68,43.6,15.28,3.52,0.04
107,"OBD.ours0",54.58,30.44,12.3,2.22,0.34,
107,"MTD.bf",2.54,34.72,44.82,14.74,3.18,0
107,"OBD.bf",51.34,31.3,13.6,3.12,0.62,
107,"MTD.ours1",2.7,34.96,43.38,15.44,3.5,0.02
107,"OBD.ours1",54.98,29.86,12.26,2.34,0.42,
107,"MTD.ours2",2.92,33.48,43.66,15.8,4.14,0
107,"OBD.ours2",53.3,30.76,12.42,2.72,0.6,
107,"MTD.ours3",2.8,33.02,43.68,16.22,4.28,0
107,"OBD.ours3",52,29.76,13.54,3.8,0.68,
107,"MTD.titeet",12.4,39.6,35.2,10.7,2.2,0
107,"OBD.titeet",50.3,28.6,13.5,6.1,1.5,
107,"MTD.tite12",0.8,12,38.3,26.3,22.6,0.12
107,"OBD.tite12",45.1,28,16.4,7.5,2.9,
107,"MTD.bfet",,,,,,0.1
107,"OBD.bfet",49.9,32.1,13.6,3.7,0.6,
93,"MTD.ours0",0.28,2.24,23.32,53.98,20.18,0
93,"OBD.ours0",2.26,5.5,61.98,24.54,4.58,
93,"MTD.bf",0.14,2.5,22.6,55.32,19.44,0
93,"OBD.bf",4.34,7.46,59.56,23.32,4.52,
93,"MTD.ours1",0.04,2.14,22.96,53.34,21.52,0
93,"OBD.ours1",3.44,6.98,62.06,22.46,4.32,
93,"MTD.ours2",0.12,2.46,22.74,52.94,21.74,0
93,"OBD.ours2",2.64,6.54,62.36,23.1,4.42,
93,"MTD.ours3",0.12,2.58,21.88,53.64,21.78,0
93,"OBD.ours3",4.16,10.48,56.72,22.92,4.66,
93,"MTD.titeet",0,1.5,34.2,49.5,14.8,0.2
93,"OBD.titeet",7.5,9.7,50.3,23.2,9.1,
93,"MTD.tite12",0,0.5,8.5,30.7,60.2,0.1
93,"OBD.tite12",6.3,8.7,49.4,24.6,10.9,
93,"MTD.bfet",,,,,,0.6
93,"OBD.bfet",3.3,7.4,57.1,26.1,5.5,
225,"MTD.ours0",1.86,22.02,52.12,20.36,3.58,0.06
